customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9434-HEDXF,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,98.17,510.13,No
8489-TKDOF,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.01,5367.81,Yes
1117-QXFSY,Male,0,No,No,62,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,58.62,3630.31,Yes
5289-OKHZS,Female,1,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.86,271.27,Yes
7316-LEFZV,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.13,2026.39,Yes
9915-ATQLO,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.4,118.11,No
3048-ZNFEK,Female,1,No,No,71,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.14,6630.07,Yes
7988-KCAFR,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.48,58.91,No
1009-EWJLB,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1665.55,Yes
3060-HBTAE,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,69.91,894.53,No
3832-IKOXF,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,83.84,324.42,Yes
4490-QELRN,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.08,6268.89,Yes
2908-XKIBL,Female,1,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.6,2064.09,No
9162-CAHVH,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.5,194.04,Yes
7413-CUEES,Male,1,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,89.27,1505.14,Yes
8546-NZDYM,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.96,1328.26,Yes
2065-YRHHG,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.73,46.46,Yes
7943-SFAWO,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.01,103.36,Yes
3712-QAOWB,Male,0,No,Yes,6,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),81.54,495.34,Yes
2997-UHHSG,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,57.94,162.94,Yes
2970-FFCGS,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.31,1479.64,No
9135-JTOOA,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.41,59.83,Yes
9669-GDFYA,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,56.03,383.35,No
1950-ADVBJ,Female,1,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,69.79,3764.85,Yes
5612-JAVFM,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.35,1985.09,Yes
8326-ODMXT,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.67,1200.15,Yes
8863-OHEOD,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,93.12,190.17,Yes
3891-MBSSD,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.86,2619.05,Yes
1793-KETKJ,Male,1,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.91,410.73,Yes
7166-OZNKL,Male,0,No,No,42,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),72.6,3062.7,Yes
8783-RYAOH,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.98,143.98,Yes
1827-KLLDP,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,52.72,146.84,Yes
4876-HJQZI,Female,0,No,Yes,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1271.62,No
6109-SNHIV,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,100.47,389.09,Yes
2792-NEUZN,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.12,728.82,Yes
4030-YAVWS,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.43,824.34,Yes
6031-OUOIU,Male,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.36,174.65,Yes
9393-TYUZI,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.31,656.99,Yes
8970-TYZKF,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,92.62,4170.62,No
9577-GRBQK,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.99,5883.94,Yes
5971-SVXYG,Male,0,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.99,814.44,No
6299-FUXAQ,Male,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.0,2168.32,No
5380-KVZRU,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.37,1584.53,Yes
1966-QTIQT,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.3,186.25,No
4701-VHQGA,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.6,716.25,No
2759-MWSXS,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),81.84,161.96,Yes
3079-QMPHS,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),67.37,269.79,No
3065-ANSOR,Female,0,No,No,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),91.79,917.31,Yes
7645-QRFSD,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.58,1852.6,Yes
7016-HWGCJ,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,54.27,107.1,No
2481-SNBAW,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.93,5216.94,Yes
1054-RGHAY,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.97,537.25,Yes
6954-XWHVY,Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),66.46,604.09,No
4310-ECSAO,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),90.59,642.44,Yes
8970-XNXNK,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,76.48,232.6,No
5547-TEVUN,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.47,4333.92,Yes
1822-PRGJG,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.56,1932.21,No
3198-USPSD,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,59.03,2079.67,No
2308-RBAOE,Female,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.09,271.29,Yes
7035-KJBCW,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.43,1887.15,No
5491-TEEFI,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,98.29,1759.94,No
8083-CTZVL,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.61,3843.96,Yes
3679-NWQRS,Male,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.42,5083.66,Yes
3573-IHBMY,Male,1,No,No,10,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.82,820.41,Yes
8368-VVKND,Female,1,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.4,5621.61,Yes
7809-ZMBWE,Female,1,Yes,No,48,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),58.21,2815.45,No
1074-FRUJD,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.07,4045.1,Yes
9232-FBQEY,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.14,266.93,Yes
8141-ZLWUJ,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.41,462.41,Yes
1341-UYFHB,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.27,2697.5,Yes
7136-UGJMQ,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.34,1631.86,No
3969-UZNBV,Female,0,No,Yes,5,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),57.4,297.85,Yes
2386-ASUDS,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.84,3674.63,Yes
5124-UKHKD,Female,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,70.77,3529.45,No
9378-GHCVB,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.2,217.04,No
5150-OXVVE,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.63,2107.4,No
8479-AZDOT,Female,1,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.99,3351.76,Yes
2762-TKQMK,Female,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.18,1217.88,Yes
1481-IZBUI,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),92.67,467.18,Yes
3343-QAYKH,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.86,4559.99,Yes
7185-YGCCR,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,64.97,189.93,No
2252-LLSFB,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.2,950.12,No
7667-SELQQ,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.83,5905.17,Yes
1329-YWQOL,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,70.19,4276.19,No
2341-PXSHU,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.41,1196.03,Yes
2750-EVPFH,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.04,2634.23,Yes
7609-YLOZI,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.62,1066.28,Yes
9044-ZOJPG,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.34,6456.6,Yes
9592-WZUVZ,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,89.62,6367.56,No
1390-NOUGI,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.3,1568.85,Yes
9007-RWRTG,Female,1,Yes,Yes,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),71.48,362.33,Yes
4042-RJGQN,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),90.56,1281.32,Yes
4223-CLMBC,Male,0,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1269.99,No
3983-ZWWLG,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.47,641.38,No
8694-XQDVY,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.16,192.61,Yes
8564-RAPMJ,Male,0,No,No,35,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.92,2701.88,Yes
9502-CJBWM,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.02,116.1,No
4810-GNTQU,Female,1,No,No,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),62.16,3930.83,Yes
1271-XLOYJ,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.9,714.03,Yes
8069-YGTEA,Female,1,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.64,1401.7,Yes
4760-CMNXR,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.26,1782.73,No
7467-REYPA,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,88.04,91.67,Yes
9173-OIOQY,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.57,1320.99,Yes
8511-DLZEE,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.28,435.11,No
5805-GXNXK,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.38,2026.64,No
2868-BYGTD,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,56.45,796.78,Yes
6690-HTVUS,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,93.81,3557.99,No
4564-NJKBY,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),81.63,5390.2,No
3265-IQZCX,Female,0,No,Yes,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.43,117.17,Yes
4845-EEVOW,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.52,5904.51,No
3736-ICTZQ,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.76,124.16,Yes
8657-CRRQX,Male,1,No,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.85,2887.15,Yes
9194-CFMXO,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.7,1007.57,No
5675-NEBKI,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,75.58,3318.95,Yes
8490-ICYBL,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.44,2245.06,Yes
1954-BXOFH,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.96,981.74,Yes
6370-EPZRF,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.82,3344.39,Yes
9228-PMEMQ,Male,0,Yes,No,67,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.65,4381.46,Yes
6233-HMSZC,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),78.25,875.95,Yes
2591-HBHMM,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.02,1854.41,No
2312-FXSPH,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,96.69,3858.08,No
3139-APIMK,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.05,1229.87,Yes
3604-YUJDF,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.27,4506.53,Yes
5795-GEKMZ,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.56,1068.17,Yes
3808-SWJJK,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.4,4167.96,Yes
4741-GRDBN,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.59,327.05,No
9780-LGBMN,Female,1,No,Yes,62,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,67.62,4187.7,No
2136-IQHBX,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.33,2693.78,Yes
2007-FSGJI,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.82,1885.18,No
2435-OEVDT,Male,1,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.51,478.66,Yes
2887-DRDQL,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,98.23,3545.1,Yes
9073-VAVZX,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,76.42,2370.88,Yes
7353-RNOLD,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.0,628.92,No
9954-CTLGK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,61.43,628.28,Yes
8813-OOSKZ,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,93.02,3527.32,Yes
4356-DQCMI,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.58,1213.74,Yes
1038-OWKTB,Female,0,No,No,40,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.36,2416.21,Yes
4155-VKCQL,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.91,1167.51,No
1988-UOPET,Female,0,No,No,41,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,84.28,3440.51,Yes
2682-YECAZ,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.96,6497.62,Yes
1933-OBCQY,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.42,5046.56,Yes
1791-LROLP,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,68.23,1029.57,No
